Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.190-224.0.0.251-5353-5353-17,192.168.0.190,5353,224.0.0.251,5353,17,04/08/2025 02:54:49 PM,57864943,4,1,232.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,0.0,5.011670019272291,0.08640810378055674,1.4466235749999998E7,1.927992442523598E7,4.2496048E7,1024528.0,4.6088947E7,1.5362982333333332E7,2.3510599782989297E7,4.2496048E7,1024528.0,0,0,0,0,0,0,0,0,0,32,8,0.06912648302444539,0.017281620756111348,58.0,58.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.6,58.0,58.0,0,0,0,0,0,0,4,232,1,58,-1,-1,4,0,0,0,0,0,2.7136022E7,2.172235708760336E7,4.2496048E7,1.1775996E7,No Label
192.168.0.182-224.0.0.251-5353-5353-17,192.168.0.182,5353,224.0.0.251,5353,17,04/08/2025 02:56:35 PM,119808014,1,1,45.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,0.75120183529626,0.016693374117694663,1.19808014E8,0.0,1.19808014E8,1.19808014E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.008346687058847332,0.008346687058847332,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,67.5,45.0,45.0,0,0,0,0,0,0,1,45,1,45,-1,-1,1,0,0,0,0,0,1.19808014E8,0.0,1.19808014E8,1.19808014E8,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,04/08/2025 02:57:58 PM,117753942,2,1,600.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,0.0,7.64305622991373,0.025476854099712433,5.8876971E7,7.962982182905307E7,1.15183758E8,2570184.0,2570184.0,2570184.0,0.0,2570184.0,2570184.0,0,0,0,0,0,0,0,0,0,16,8,0.01698456939980829,0.008492284699904144,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,400.0,300.0,300.0,0,0,0,0,0,0,2,600,1,300,-1,-1,2,0,0,0,0,0,1.15183758E8,0.0,1.15183758E8,1.15183758E8,No Label
192.168.0.141-192.168.0.142-53151-58344-6,192.168.0.141,53151,192.168.0.142,58344,6,04/08/2025 02:57:58 PM,62234960,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12854511355032605,8890708.57142857,2.2803179067249764E7,6.0597348E7,14.0,6.1366318E7,3.0683159E7,4.2305051791192055E7,6.0597348E7,768970.0,6.2219742E7,1.55549355E7,3.0089740101271182E7,6.0686287E7,37.0,0,0,0,0,96,160,0.04820441758137227,0.08034069596895378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,868642.0,0.0,868642.0,868642.0,6.0597348E7,0.0,6.0597348E7,6.0597348E7,No Label
192.168.0.141-192.168.0.142-49341-46206-6,192.168.0.141,49341,192.168.0.142,46206,6,04/08/2025 02:57:58 PM,72473534,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110385123485216,1.0353362E7,1.8413295829184238E7,5.0421682E7,3.0,6.1429199E7,3.07145995E7,2.787002334630548E7,5.0421682E7,1.1007517E7,7.2459706E7,1.81149265E7,2.216996647274039E7,5.0446306E7,24.0,0,0,0,0,96,160,0.041394421306955996,0.06899070217825999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,8216.0,14207.150629172622,24621.0,3.0,2.4145019333333332E7,2.2756261110414192E7,5.0421682E7,1.0993686E7,No Label
192.168.0.182-192.168.0.255-17500-17500-17,192.168.0.182,17500,192.168.0.255,17500,17,04/08/2025 02:58:01 PM,90624102,3,1,405.0,135.0,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,5.958679734007186,0.044138368400053224,3.0208034E7,2404.0006239599857,3.0210437E7,3.0205629E7,6.0413665E7,3.02068325E7,1702.0060223160199,3.0208036E7,3.0205629E7,0,0,0,0,0,0,0,0,0,24,8,0.03310377630003992,0.011034592100013306,135.0,135.0,135.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,168.75,135.0,135.0,0,0,0,0,0,0,3,405,1,135,-1,-1,3,0,0,0,0,0,3.0208034E7,2404.0006239599857,3.0210437E7,3.0205629E7,No Label
192.168.0.143-224.0.0.251-5353-5353-17,192.168.0.143,5353,224.0.0.251,5353,17,04/08/2025 02:57:59 PM,4097357,2,1,146.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,73.0,0.0,53.44908925436568,0.7321793048543245,2048678.5,1454973.3185610313,3077500.0,1019857.0,3077500.0,3077500.0,0.0,3077500.0,3077500.0,0,0,0,0,0,0,0,0,0,16,8,0.48811953656954965,0.24405976828477483,73.0,73.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,97.33333333333333,73.0,73.0,0,0,0,0,0,0,2,146,1,73,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.142-91.189.91.97-35276-80-6,192.168.0.142,35276,91.189.91.97,80,6,04/08/2025 03:00:25 PM,592137,4,3,87.0,185.0,87.0,0.0,21.75,43.5,185.0,0.0,61.666666666666664,106.80979980008077,459.35315644859213,11.821588585074062,98689.5,152792.33600773307,296114.0,13.0,295991.0,98663.66666666666,170712.953364217,295786.0,61.0,592063.0,296031.5,116.67261889578035,296114.0,295949.0,0,0,0,0,128,112,6.755193477185178,5.066395107888884,0.0,185.0,34.0,68.18671843862683,4649.428571428572,0,1,0,0,0,0,0,0,0.0,38.857142857142854,21.75,61.666666666666664,0,0,0,0,0,0,4,87,3,185,-1,4,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.142-34.107.243.93-34410-443-6,34.107.243.93,443,192.168.0.142,34410,6,04/08/2025 02:55:29 PM,33114,1,2,0.0,52.0,0.0,0.0,0.0,0.0,28.0,24.0,26.0,2.8284271247461903,1570.3327897565985,90.59612248595761,16557.0,23180.3745008574,32948.0,166.0,0,0,0,0,0,166.0,166.0,0.0,166.0,166.0,0,1,0,0,32,64,30.1987074953192,60.3974149906384,0.0,28.0,19.0,12.806248474865697,164.0,0,0,0,1,1,0,0,0,2.0,25.333333333333332,0.0,26.0,0,0,0,0,0,0,1,0,2,52,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-46071-34678-6,192.168.0.141,46071,192.168.0.142,34678,6,04/08/2025 02:58:46 PM,119991549,3082,3084,356388.0,102.0,1122.0,102.0,115.63530175210889,63.57518372328404,102.0,0.0,0.03307392996108942,1.8367201354673266,2970.9592298037587,51.386952259446204,19463.349391727446,27336.48883692714,591576.0,-14.0,1.19957378E8,38934.55955858485,27236.284112835634,591646.0,1.0,1.19991549E8,38920.38566331485,27236.646728202453,591591.0,6.0,0,1,0,0,98624,98688,25.685142209473433,25.701810049972767,0.0,1122.0,57.82260418355778,73.22952104188231,5362.562752023483,0,0,0,1,1,0,0,0,1.0,57.831981835874146,115.63530175210902,0.033073929961089495,0,0,0,0,0,0,3082,356388,3084,102,-1,6175,3082,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-46071-34690-6,192.168.0.141,46071,192.168.0.142,34690,6,04/08/2025 02:58:46 PM,119991569,3080,3082,356388.0,102.0,1122.0,102.0,115.7103896103895,64.00437847237554,102.0,0.0,0.03309539260220628,1.8373159895415474,2970.9587346090957,51.353608018910066,19475.98912514199,27446.701076069894,591643.0,-4.0,1.19957378E8,38959.84995128286,27450.213090863497,591646.0,1.0,1.19991569E8,38945.65692956833,27452.840972779948,591648.0,22.0,0,1,0,0,98560,98624,25.66847009059445,25.685137928315616,0.0,1122.0,57.86013305208516,73.44564969454647,5394.263459054034,0,0,0,1,1,0,0,0,1.0,57.86952288218111,115.71038961038961,0.03309539260220636,0,0,0,0,0,0,3080,356388,3082,102,-1,6166,3080,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-46071-34676-6,192.168.0.141,46071,192.168.0.142,34676,6,04/08/2025 02:58:46 PM,119993072,3520,3254,471814.0,134.0,268.0,134.0,134.03806818181812,2.258569539251857,134.0,0.0,0.04118008604794098,2.3490703545070915,3933.127072536321,56.45325923483316,17716.384467739626,26226.964405214927,591391.0,-106.0,1.19957448E8,34088.50468883195,27741.27830404519,591438.0,0.0,1.19993072E8,36886.895788502974,27009.98606028018,591426.0,5.0,0,1,0,0,112640,104452,29.335026942222132,27.118232292611026,0.0,268.0,69.67999999999971,66.99089988391826,4487.78066725716,0,0,0,1,1,0,0,0,0.0,69.69028638913493,134.03806818181818,0.041180086047940996,0,0,0,0,0,0,3520,471814,3254,134,-1,1881,3520,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-41770-36755-6,192.168.0.142,36755,192.168.0.141,41770,6,04/08/2025 02:58:46 PM,119993101,1184,1186,62348.0,52.0,156.0,52.0,52.65878378378378,7.5305042466287855,52.0,0.0,0.043844856661045595,1.5099445507615057,520.0298973855172,19.751135525699933,50651.3723089911,41142.991785774415,355126.0,0.0,1.19878483E8,101334.30515638214,19734.837440665884,355126.0,17934.0,1.19993101E8,101260.00084388193,42241.26408106632,591440.0,0.0,0,1,0,0,37888,37952,9.867233950391865,9.883901575308068,0.0,156.0,26.339940953184332,26.86646151353234,721.8067542581143,0,0,0,1,1,0,0,0,1.0,26.351054852320676,52.65878378378378,0.04384485666104553,0,0,0,0,0,0,1184,62348,1186,52,-1,804,1184,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-49341-43034-6,192.168.0.141,49341,192.168.0.142,43034,6,04/08/2025 02:58:47 PM,119932208,1379,1351,2272193.0,1897.0,2896.0,356.0,1647.710659898478,508.81902990264985,1897.0,0.0,1.404145077720208,51.61068893587093,18961.461961911016,22.762859498092457,43947.30963722961,55416.99423573001,591414.0,-102.0,1.19828892E8,86958.55732946296,48379.69231978572,591441.0,0.0,1.19932208E8,88838.6725925925,47275.77850234912,591459.0,5.0,0,1,0,0,44128,44324,11.498162361856958,11.264697136235498,0.0,2896.0,833.3896008787995,899.9572121421603,809922.9836866893,0,0,0,1,1,0,0,0,0.0,833.6948717948718,1647.7106598984772,1.4041450777202074,0,0,0,0,0,0,1379,2272193,1351,1897,-1,477,1379,0,0,0,0,0,0,0,0,0,No Label
192.168.0.141-192.168.0.142-49341-43042-6,192.168.0.141,49341,192.168.0.142,43042,6,04/08/2025 02:58:47 PM,119937834,1385,1351,2269459.0,1897.0,1905.0,449.0,1638.5985559566768,509.58469063967067,1897.0,0.0,1.404145077720208,51.61068893587093,18937.777382239536,22.811817662139873,43852.95575868384,55397.84921084818,591393.0,-302.0,1.19838093E8,86588.21748554903,48936.067686464885,591440.0,0.0,1.19937834E8,88842.84000000014,47510.65260434355,591461.0,6.0,0,1,0,0,44320,44252,11.547648926192881,11.264168735946992,0.0,1905.0,830.5637559371556,896.1500384940601,803084.8914929054,0,0,0,1,1,0,0,0,0.0,830.8673245614035,1638.5985559566786,1.4041450777202074,0,0,0,0,0,0,1385,2269459,1351,1897,-1,477,1385,0,0,0,0,0,0,0,0,0,No Label
